match_num,teams,match_id,winner
159,"Blitzcrank,Annie,Kaisa,Urgot,Ivern,Zyra,Graves,Hecarim,TwistedFate,Jhin",2930601827,1
160,"Camille,Ezreal,Illaoi,Taliyah,Leblanc,Rakan,LeeSin,Cassiopeia,Aatrox,Sivir",2930562052,0
161,"Darius,Thresh,Lucian,Cassiopeia,Camille,Graves,Neeko,Talon,Gragas,Ezreal",2930348496,0
162,"KogMaw,Neeko,Kayn,Irelia,Leblanc,Fiddlesticks,Camille,Sona,Lissandra,Jax",2930330936,0
163,"Pyke,Kennen,Camille,Mordekaiser,Xayah,Kayn,Yasuo,Nautilus,Pantheon,Orianna",2930265285,0
164,"Cassiopeia,Renekton,Draven,Soraka,Evelynn,Syndra,Ezreal,LeeSin,Blitzcrank,Yasuo",2930259944,0
165,"Morgana,Talon,Ziggs,Akali,Camille,Yasuo,Vladimir,Orianna,Khazix,Alistar",2930243563,1
166,"Talon,Kaisa,Graves,Morgana,Fiddlesticks,Irelia,Velkoz,MissFortune,Viktor,LeeSin",2930319174,1
167,"Lucian,Zyra,Khazix,Neeko,Irelia,Zilean,Blitzcrank,Kindred,Nasus,Kaisa",2930295844,0
168,"Lucian,Gragas,Ahri,Bard,Akali,Ezreal,Malphite,Evelynn,Taliyah,Karthus",2930269306,0
169,"Kaisa,Jayce,Thresh,Nocturne,Tryndamere,Renekton,Zac,Ezreal,Yasuo,Lucian",2930236564,0
170,"LeeSin,Blitzcrank,MissFortune,Orianna,JarvanIV,Diana,Janna,Kaisa,Jax,Camille",2930230470,0
171,"Graves,Morgana,Kaisa,Aatrox,Viktor,Syndra,Akali,Blitzcrank,LeeSin,Zed",2930206575,1
172,"Sona,Nidalee,Kaisa,MonkeyKing,Neeko,Nami,Tryndamere,Cassiopeia,Ezreal,MasterYi",2930201230,0
173,"Shaco,Jhin,Poppy,Sona,Xerath,Lucian,LeeSin,Neeko,Camille,Soraka",2930187604,0
174,"Jhin,Pantheon,Vi,Zed,Zilean,Ezreal,Morgana,Yasuo,Elise,Thresh",2929929108,0
175,"Urgot,Thresh,Twitch,TwistedFate,Kalista,MissFortune,Jax,Rengar,Pyke,Anivia",2930813244,1
176,"Aatrox,Neeko,Velkoz,Ezreal,Ivern,Khazix,Brand,Sion,Heimerdinger,Anivia",2930786455,1
177,"Khazix,Fiddlesticks,Lucian,Ahri,Renekton,Velkoz,Fiora,Neeko,Jhin,MasterYi",2930762379,0
178,"Morgana,Urgot,Orianna,Rengar,Ezreal,Nidalee,Zed,Shen,Jhin,Fiddlesticks",2930729244,1
179,"Kayn,Morgana,Lucian,AurelionSol,Renekton,Teemo,Nunu,Akali,Irelia,Karthus",2930726173,0
180,"Velkoz,Ekko,LeeSin,Sivir,TahmKench,Rengar,Jhin,Neeko,Akali,Nami",2930713218,0
181,"Teemo,Vayne,Twitch,Orianna,Thresh,Urgot,LeeSin,Mordekaiser,Pyke,Heimerdinger",2930380426,0
182,"Jhin,Alistar,Khazix,Yasuo,Syndra,Rengar,Kaisa,Irelia,Gragas,Zyra",2930373072,0
183,"TwistedFate,Riven,Soraka,Jhin,Neeko,Aatrox,Kaisa,Annie,Elise,Yorick",2930335077,1
184,"Lucian,Akali,Twitch,Nami,Poppy,Thresh,Kaisa,Khazix,Neeko,MonkeyKing",2930318148,1
185,"Karthus,Sion,Graves,Neeko,Leona,Fiora,JarvanIV,Akali,Vayne,Blitzcrank",2930632849,0
186,"Kassadin,Lucian,XinZhao,Janna,Aatrox,Akali,Xerath,Sona,Khazix,MissFortune",2929088921,1
187,"Vayne,Viktor,Zoe,Kennen,Khazix,Irelia,Pyke,XinZhao,Ryze,Cassiopeia",2929044008,0
188,"Rakan,Khazix,Jax,Diana,Yasuo,Ezreal,Viktor,Morgana,Cassiopeia,Aatrox",2929014377,1
189,"Cassiopeia,Lucian,Neeko,Thresh,Rengar,Ezreal,Gragas,Pyke,Diana,Gnar",2928823950,1
190,"Camille,Draven,Taliyah,Rumble,Bard,Irelia,LeeSin,Zed,Thresh,MissFortune",2925765542,1
191,"Vayne,Malzahar,Urgot,Taliyah,Thresh,Jayce,Kindred,Leona,Aatrox,Brand",2907084193,1
192,"Talon,Morgana,Nocturne,Sivir,Swain,Bard,Yasuo,Camille,Zoe,Heimerdinger",2906827141,1
193,"Khazix,Aatrox,Leblanc,Sivir,Thresh,Braum,Ezreal,Orianna,Rengar,Urgot",2906793115,0
194,"Lucian,Sion,Lissandra,Kindred,Braum,Leblanc,Graves,Kennen,Poppy,Vayne",2902276209,1
195,"Irelia,Katarina,Velkoz,Poppy,Yasuo,Leblanc,Nautilus,Riven,Lucian,LeeSin",2924424320,1
