match_num,teams,match_id,winner
157,"Orianna,Brand,Vladimir,Draven,Rengar,Taliyah,Renekton,Sona,Anivia,Caitlyn",2928360420,0
158,"Ezreal,Poppy,Karma,XinZhao,Azir,Draven,Graves,Renekton,Sona,Anivia",2928278937,0
159,"Ashe,Azir,XinZhao,Karma,Hecarim,Katarina,Fiora,Twitch,Morgana,Elise",2927523123,0
160,"Graves,Rengar,Ashe,Bard,Ryze,Darius,Khazix,Zyra,Tristana,Vladimir",2908591941,1
161,"Draven,Shaco,Jax,Leblanc,Alistar,Lissandra,MissFortune,Leona,Darius,Nocturne",2889059469,1
162,"Zed,Kaisa,Ornn,Kayn,Brand,Soraka,Nidalee,Yasuo,Vayne,Aatrox",2871399915,1
163,"Karma,XinZhao,Cassiopeia,Kaisa,Ornn,Draven,Kled,Kindred,Alistar,Vladimir",2853596333,1
164,"Chogath,Varus,Blitzcrank,Kindred,Akali,Camille,Rammus,Braum,Katarina,Draven",2840245627,0
165,"Jhin,Morgana,Lux,Evelynn,Yasuo,Cassiopeia,Blitzcrank,Graves,Twitch,Rumble",2838945934,1
166,"Anivia,Sona,Caitlyn,MasterYi,Quinn,Jhin,TwistedFate,Trundle,Blitzcrank,TahmKench",2838944925,1
167,"Warwick,Velkoz,Jayce,Fiora,Vayne,Draven,Tryndamere,Shen,Zed,Taliyah",2838130996,1
168,"Jayce,Nami,Rumble,LeeSin,Draven,Ezreal,Zilean,Jhin,Azir,Singed",2838116629,0
169,"Jhin,Brand,Leblanc,Gangplank,Fiddlesticks,Ezreal,Graves,Garen,Pyke,Sona",2821299470,1
170,"Graves,Pyke,Tristana,Ekko,Fizz,Viktor,Camille,Sona,Ezreal,Cassiopeia",2900585774,1
171,"Jhin,Thresh,Malphite,Kindred,Ahri,Nidalee,Karma,Irelia,Vladimir,Lucian",2900564210,1
172,"TahmKench,Yasuo,Lucian,Alistar,Graves,Quinn,Yorick,Gragas,Kaisa,Ivern",2894996010,0
173,"Lissandra,TwistedFate,Nami,Draven,Kayn,Leona,Nunu,Ahri,Yasuo,Viktor",2894972372,0
174,"Garen,Jax,Caitlyn,Thresh,Kassadin,Warwick,Camille,Morgana,Kaisa,Ahri",2894968763,1
175,"Viktor,Volibear,Nami,Yasuo,Ashe,Nidalee,Ezreal,Thresh,Aatrox,Leblanc",2894947072,1
176,"TahmKench,Zilean,Ezreal,Gragas,Udyr,Thresh,Vladimir,Vayne,Riven,Evelynn",2893680331,1
177,"Rumble,Kassadin,Alistar,Jhin,Gragas,Ezreal,Lux,Singed,Ivern,TahmKench",2893620071,1
178,"AurelionSol,Jinx,Hecarim,Aatrox,Alistar,Orianna,Sion,Shaco,Vayne,Velkoz",2885552980,1
179,"Zac,Darius,Kaisa,Bard,TwistedFate,MissFortune,Ornn,Kayn,Lux,Janna",2885539160,1
180,"Darius,Warwick,Volibear,Kaisa,Anivia,Khazix,Fiora,Braum,Lucian,Diana",2923775852,1
181,"Xerath,Lucian,Udyr,Nasus,Pyke,Evelynn,Riven,Janna,Heimerdinger,Zoe",2923772497,0
182,"Janna,Camille,Orianna,Sivir,Rengar,Pyke,Warwick,Ryze,Darius,Xayah",2896891036,0
183,"Kassadin,LeeSin,Camille,Nami,Sivir,Kled,Khazix,Pyke,Xayah,Leblanc",2896849976,1
184,"Sion,Xerath,Pyke,Lucian,Taliyah,Leona,Ornn,Akali,Jhin,Kindred",2896811799,1
185,"Rumble,Camille,Thresh,Lissandra,Sivir,Malzahar,Lucian,Alistar,Nidalee,Riven",2896773132,0
186,"Kaisa,Evelynn,Lux,Aatrox,Leona,Singed,Thresh,Draven,Malzahar,XinZhao",2892350341,0
187,"Anivia,Thresh,Lucian,Kayn,Yasuo,Draven,Janna,Shaco,Rumble,Leblanc",2892318923,0
188,"Veigar,Lux,MasterYi,Annie,Diana,Irelia,Xayah,Lissandra,Camille,Alistar",2888918749,0
189,"Jhin,Rammus,Shen,Ryze,Pantheon,Yasuo,Rengar,Lucian,Alistar,Ekko",2888545066,1
190,"Fizz,Shyvana,Ezreal,Bard,Darius,Khazix,Xerath,Lux,Irelia,Kaisa",2926121269,0
191,"Yasuo,Ezreal,Shaco,Kassadin,Taric,Leblanc,Thresh,Kaisa,Jax,Graves",2902399322,0
192,"Khazix,Ornn,Braum,Lucian,Vladimir,Rengar,Ahri,Jax,Sivir,Pyke",2902403877,1
193,"Kayn,Alistar,Heimerdinger,Karma,Varus,Maokai,Morgana,Xayah,Graves,Lissandra",2891071575,1
194,"Khazix,Riven,Draven,Jayce,Thresh,Varus,Lulu,Urgot,Camille,Pyke",2883297859,0
195,"Pantheon,Ashe,Cassiopeia,Jayce,Blitzcrank,Illaoi,Lissandra,Jhin,Kindred,Fiddlesticks",2862789423,1
196,"Ezreal,Gangplank,Khazix,Shen,Quinn,Irelia,Pyke,Graves,Fizz,MissFortune",2844632933,1
197,"Elise,Sona,Riven,Jhin,Yasuo,Soraka,Fizz,Khazix,Sivir,Rumble",2839233539,1
198,"Tryndamere,Zac,Bard,TwistedFate,Jhin,Kindred,Soraka,Ezreal,Aatrox,Yasuo",2839196502,1
199,"Lissandra,Khazix,Yasuo,Thresh,Poppy,Sejuani,TahmKench,Fiddlesticks,Tryndamere,Jhin",2832057583,0
200,"Zyra,LeeSin,Vayne,Yasuo,Irelia,Annie,Lucian,Evelynn,Rakan,Riven",2927911117,0
201,"Caitlyn,Khazix,Darius,Bard,Pyke,Irelia,Lucian,Jax,Nasus,Brand",2927876981,0
202,"Veigar,MasterYi,Pyke,Riven,Zed,MissFortune,Akali,Khazix,Thresh,Poppy",2927834093,0
203,"Lucian,Riven,Karthus,Shaco,Alistar,Vladimir,Nami,Jhin,Cassiopeia,Amumu",2927812263,0
204,"Jhin,Veigar,Chogath,Zilean,Pantheon,TwistedFate,Thresh,Lissandra,MasterYi,MissFortune",2922578122,1
205,"Karthus,Vi,Swain,Yasuo,Thresh,Camille,Ezreal,Renekton,Leblanc,Zilean",2920617404,1
206,"Jhin,Singed,Camille,Pyke,Vladimir,Viktor,Velkoz,Ashe,Evelynn,TwistedFate",2920604118,1
207,"Kayn,Ezreal,Velkoz,Fiora,Syndra,Xerath,Viktor,Yasuo,Fiddlesticks,Kaisa",2916750139,1
208,"Ezreal,Aatrox,Braum,Zoe,Zac,Sona,Fiora,Ashe,Taliyah,Lux",2916722839,1
209,"Ashe,Katarina,LeeSin,Graves,Alistar,Fiora,Hecarim,Blitzcrank,Leblanc,Draven",2916691815,0
210,"Kaisa,Leblanc,Nami,Jax,Tryndamere,Jhin,Akali,Zyra,Karthus,Diana",2930872951,0
211,"Camille,Jhin,Jax,Lux,Blitzcrank,Zed,Braum,Malphite,Graves,Lucian",2898505264,1
212,"Lulu,Twitch,Veigar,Graves,Irelia,Lucian,XinZhao,Ekko,Malphite,Shen",2898520130,0
213,"Nocturne,Riven,Ahri,Xayah,Braum,Viktor,Lulu,Caitlyn,Heimerdinger,Shaco",2898496880,1
