match_num,teams,match_id,winner
191,"Leona,Rengar,Ryze,Lucian,Garen,Viktor,Kayn,Darius,Sona,Jhin",2896395109,0
192,"Viktor,Irelia,Braum,Lucian,Evelynn,Jayce,Nidalee,MissFortune,Ahri,Thresh",2894729138,0
193,"Udyr,Thresh,Irelia,Lucian,Ekko,Fiora,Lissandra,LeeSin,Braum,Kaisa",2894696072,0
194,"Graves,Lux,Gangplank,Braum,Lucian,Malzahar,Kayn,Alistar,Xayah,Galio",2894655455,0
195,"Karma,Aatrox,Camille,Kayn,Lucian,Annie,Nautilus,MissFortune,Jax,Rammus",2894609171,1
196,"Kindred,Vayne,Chogath,Irelia,Leona,Braum,Lucian,Fiora,Yasuo,JarvanIV",2894604629,1
197,"Jax,Zoe,Sejuani,Ezreal,Annie,Nasus,Yasuo,XinZhao,Zilean,Graves",2894349576,0
198,"XinZhao,Singed,TwistedFate,Zyra,Kaisa,Nami,Lucian,Kassadin,Amumu,Riven",2894356233,1
199,"Lucian,Viktor,JarvanIV,Ekko,Nami,Singed,Jhin,Velkoz,Camille,Talon",2894492723,0
200,"KogMaw,Kassadin,Camille,MonkeyKing,Nami,Singed,Ezreal,Zac,Soraka,Irelia",2894467815,0
201,"Singed,Lucian,Gragas,Aatrox,Zilean,Kled,Shaco,Orianna,Karma,Tristana",2894473707,0
202,"Thresh,Orianna,Kindred,Ryze,Jhin,Soraka,Tryndamere,JarvanIV,Lucian,Singed",2887999472,1
203,"RekSai,Leona,Brand,Lucian,Singed,Galio,MasterYi,Malphite,Thresh,Tristana",2886852519,0
204,"Yasuo,Singed,Nocturne,Tristana,Lulu,Riven,Amumu,Ahri,Xayah,Rakan",2886485121,1
205,"Urgot,Leblanc,Lulu,Hecarim,Varus,Syndra,Singed,Draven,Nami,Taliyah",2884853973,0
206,"Kaisa,Karma,Warwick,Riven,Lux,Khazix,Zed,Singed,Xayah,Rakan",2876104207,0
207,"Kassadin,Thresh,Renekton,Khazix,Jhin,Nami,Singed,Camille,Zoe,Jinx",2856312222,0
208,"Taliyah,Alistar,Caitlyn,Singed,Diana,TwistedFate,Graves,Ezreal,Sona,DrMundo",2838723328,0
209,"Shaco,MissFortune,Zyra,Darius,Kassadin,TwistedFate,Elise,Galio,Gnar,Ezreal",2904666377,0
210,"Lux,Gragas,MissFortune,Renekton,Diana,Varus,Taliyah,Sion,Pyke,Ashe",2904671556,0
211,"Lissandra,Rengar,Nasus,Ezreal,Karma,Alistar,Kaisa,Hecarim,Kassadin,Kled",2931301472,1
212,"Lucian,Hecarim,Akali,Khazix,Karma,Jhin,RekSai,Zed,Xerath,Riven",2930700610,1
213,"Karma,Jax,Akali,Elise,Lucian,Sion,Kaisa,Talon,Brand,Fiddlesticks",2929821852,1
214,"Leblanc,Jax,Vayne,Nami,Lucian,Karma,Twitch,MonkeyKing,Kassadin,Kaisa",2929587241,0
215,"Kaisa,Fiddlesticks,Zed,LeeSin,Pantheon,Riven,Karma,Hecarim,Neeko,Ezreal",2929258251,1
216,"XinZhao,Renekton,Ryze,Zoe,Blitzcrank,Leona,Pantheon,Vayne,Riven,Ekko",2929079359,0
217,"Kaisa,Lux,Zed,Aatrox,Rengar,Karma,TwistedFate,Vayne,Fiddlesticks,Zoe",2928748427,0
218,"Zilean,Draven,Khazix,Kassadin,Riven,Yasuo,Jax,Karma,Kindred,Lissandra",2928307275,0
219,"Thresh,Renekton,Lucian,Xerath,Graves,MissFortune,Vladimir,Riven,Leblanc,Pantheon",2926099316,1
220,"Xayah,Aatrox,Soraka,Kassadin,Kayn,Draven,Veigar,Renekton,Pyke,Graves",2926074042,0
221,"Zed,Aatrox,Lucian,Janna,Khazix,Jax,Braum,Poppy,Kaisa,Ahri",2926049225,0
222,"Renekton,Neeko,Jhin,RekSai,Kled,Ezreal,Rumble,Evelynn,Talon,Alistar",2926036445,0
223,"Rammus,Sion,Kaisa,Cassiopeia,Zyra,Lucian,LeeSin,Karma,Aatrox,Renekton",2926031533,1
224,"Renekton,Thresh,Kassadin,Lucian,Warwick,Varus,Zoe,Jax,Morgana,Rengar",2926007005,0
225,"Braum,Lucian,Renekton,Neeko,LeeSin,Vayne,Thresh,Irelia,Kayn,Ahri",2925733854,0
226,"Soraka,Viktor,Ahri,Lucian,Kayn,Aatrox,Brand,Heimerdinger,XinZhao,Ryze",2923418389,1
227,"Leona,Cassiopeia,XinZhao,Jhin,Sion,Tryndamere,LeeSin,Lucian,Nami,Fizz",2901706908,1
